article,disgust,anger,sadness,joy,fear
http://www.metrolyrics.com/not-going-anywhere-lyrics-keren-ann.html,0.093417,0.236656,0.626548,0.100773,0.196882
http://www.metrolyrics.com/bow-down-lyrics-ice-cube.html,0.147509,0.752427,0.287095,0.017264,0.113134
http://www.metrolyrics.com/damn-lyrics-youngbloodz.html,0.297528,0.764273,0.177341,0.025903,0.027668
http://www.metrolyrics.com/infrared-lyrics-vybz-kartel.html,0.202835,0.570176,0.522517,0.092294,0.117479
http://www.metrolyrics.com/time-to-kill-lyrics-overkill.html,0.186629,0.648974,0.27607,0.03202,0.204952
http://www.metrolyrics.com/debra-lyrics-beck.html,0.106787,0.387481,0.314605,0.176234,0.307464
http://www.metrolyrics.com/hey-hey-hey-lyrics-michael-franti-spearhead.html,0.03177,0.260221,0.688925,0.03872,0.27024
http://www.metrolyrics.com/unbreakable-chain-lyrics-dream-evil.html,0.119337,0.165664,0.606015,0.585833,0.113115
http://www.metrolyrics.com/unsuspecting-hearts-lyrics-premiere-cast.html,0.033285,0.040188,0.558168,0.697225,0.108131
http://www.metrolyrics.com/blitzkrieg-bop-lyrics-the-ramones.html,0.038161,0.468549,0.366287,0.359624,0.029531
http://www.metrolyrics.com/luke-bryan-alpage-3.html,0.014602,0.024212,0.23346,0.613227,0.016006
http://www.metrolyrics.com/paradise-lyrics-styx.html,0.027296,0.038156,0.049006,0.673743,0.054023
http://www.metrolyrics.com/got-my-mojo-working-lyrics-muddy-waters.html,0.030805,0.161052,0.518162,0.168293,0.34011
http://www.metrolyrics.com/sounds-of-summer-lyrics-dierks-bentley.html,0.026245,0.140249,0.131611,0.687672,0.085086
http://www.metrolyrics.com/disco-lyrics-widespread-panic.html,0.044187,0.052471,0.069064,0.648333,0.086363
http://www.metrolyrics.com/coco-lyrics-ot-genasis.html,0.000363,0.005336,0.087601,0.021405,0.017075
http://www.metrolyrics.com/let-it-go-lyrics-tim-mcgraw.html,0.08992,0.267172,0.481206,0.02021,0.495705
http://www.metrolyrics.com/peterpan-lyrics.html,0.044949,0.045887,0.129402,0.574622,0.034752
http://www.metrolyrics.com/it-aint-me-lyrics-kidz-bop-kids.html,0.028495,0.107809,0.162125,0.101954,0.520265
http://www.metrolyrics.com/i-find-jesus-lyrics-nitty-gritty-dirt-band.html,0.004732,0.007634,0.393558,0.455107,0.255113
http://www.metrolyrics.com/remember-lyrics-passion.html,0.012778,0.166677,0.613728,0.214718,0.13379
http://www.metrolyrics.com/the-grey-lyrics-icon-for-hire.html,0.059265,0.115228,0.74199,0.011879,0.371685
http://www.metrolyrics.com/dont-hold-your-applause-lyrics-wale.html,0.338028,0.49747,0.358696,0.099355,0.027918
http://www.metrolyrics.com/lovers-eyes-lyrics-mumford-sons.html,0.030771,0.27536,0.635436,0.02181,0.348485
http://www.metrolyrics.com/trying-no-to-think-about-it-lyrics-juliana-hatfield.html,0.067038,0.214899,0.488209,0.143422,0.368393
http://www.metrolyrics.com/straighten-up-fly-right-lyrics-nat-king-cole.html,0.135801,0.350827,0.051223,0.53614,0.016814
http://www.metrolyrics.com/great-are-you-lord-lyrics-one-sonic-society.html,0.179934,0.084618,0.04782,0.736542,0.001786
http://www.metrolyrics.com/bohemian-like-you-lyrics-dandy-warhols.html,0.030608,0.245102,0.435609,0.312627,0.152096
http://www.metrolyrics.com/daffodil-lament-lyrics-cranberries.html,0.010517,0.053889,0.419114,0.442018,0.186146
http://www.metrolyrics.com/make-it-real-lyrics-the-scorpions.html,0.009155,0.24399,0.068955,0.705268,0.027017
http://www.metrolyrics.com/what-the-hell-is-wrong-with-me-lyrics-kesha.html,0.149576,0.616026,0.563315,0.47702,0.460898
http://www.metrolyrics.com/adonai-lyrics-hillsong.html,0.028396,0.217676,0.437543,0.385168,0.049128
http://www.metrolyrics.com/ebony-eyes-lyrics-bob-welch.html,0.035115,0.072596,0.288034,0.547708,0.135371
http://www.metrolyrics.com/swing-lyrics-dawn-golden.html,0.083495,0.169749,0.715394,0.112953,0.261392
http://www.metrolyrics.com/dope-feind-lyrics-johnta-austin.html,0.10898,0.074867,0.176181,0.645734,0.077423
http://www.metrolyrics.com/i-want-you-back-lyrics-michael-jackson.html,0.047579,0.085937,0.55633,0.598925,0.146696
http://www.metrolyrics.com/mista-cain-lyrics.html,0.018989,0.011104,0.218101,0.652729,0.015523
http://www.metrolyrics.com/lost-and-found-lyrics-train.html,0.000357,0.005774,0.007622,0.451866,0.002856
http://www.metrolyrics.com/drama-queen-that-girl-lyrics-lindsay-lohan.html,0.093506,0.295327,0.121967,0.566935,0.015616
http://www.metrolyrics.com/how-could-u-lyrics-speaker-knockerz.html,8.1e-05,0.058499,0.061388,0.018471,0.024378
http://www.metrolyrics.com/oats-and-beans-and-barley-lyrics-raffi.html,0.120557,0.041868,0.191657,0.711684,0.108493
http://www.metrolyrics.com/regulate-lyrics-warren-g.html,0.205945,0.643841,0.144322,0.013025,0.385619
http://www.metrolyrics.com/snowblind-lyrics-black-sabbath.html,0.003923,0.015152,0.37341,0.6103,0.037039
http://www.metrolyrics.com/more-justice-lyrics-damian-junior-gong-marley.html,0.0996,0.201688,0.56117,0.27312,0.020597
http://www.metrolyrics.com/sad-lyrics-maroon-5.html,0.084867,0.210615,0.577631,0.00809,0.475701
http://www.metrolyrics.com/jesus-promised-me-a-home-over-there-lyrics-jennifer-hudson.html,0.036547,0.031846,0.431187,0.529518,0.008285
http://www.metrolyrics.com/my-precious-love-lyrics-lenny-kravitz.html,0.029738,0.048857,0.142087,0.782977,0.0183
http://www.metrolyrics.com/except-for-grace-lyrics-the-martins.html,0.054178,0.195813,0.644364,0.633017,0.171496
http://www.metrolyrics.com/in-my-room-lyrics-beach-boys.html,0.039917,0.139087,0.125485,0.015356,0.890593
http://www.metrolyrics.com/ultra-violet-light-my-way-lyrics-u2.html,0.02941,0.020119,0.269369,0.652546,0.07939
http://www.metrolyrics.com/my-world-lyrics-descendents.html,0.338721,0.414789,0.268724,0.192022,0.096614
http://www.metrolyrics.com/out-of-the-dark-lyrics-radford.html,0.205765,0.133785,0.625147,0.007479,0.3888
http://www.metrolyrics.com/dominion-lyrics-jason-nelson.html,0.007667,0.015037,0.357016,0.592652,0.062856
http://www.metrolyrics.com/even-if-i-could-change-lyrics-lulu.html,0.091404,0.046469,0.539097,0.283116,0.054493
http://www.metrolyrics.com/hesitation-blues-lyrics-hot-tuna.html,0.100587,0.191021,0.241237,0.435403,0.121334
http://www.metrolyrics.com/you-know-i-love-you-baby-lyrics-mindy-smith.html,0.017131,0.264752,0.036466,0.691608,0.053992
http://www.metrolyrics.com/talkin-hawkin-lyrics-pink-floyd.html,0.007598,0.019548,0.130316,0.766014,0.090078
http://www.metrolyrics.com/everything-your-heart-desires-lyrics-hall-oates.html,0.000176,0.039538,0.006178,0.630569,0.001781
http://www.metrolyrics.com/conga-lyrics-miami-sound-machine.html,0.04141,0.10923,0.127892,0.594497,0.241511
http://www.metrolyrics.com/mr-pink-eyes-lyrics-the-cure.html,0.059272,0.102256,0.058685,0.700083,0.120806
http://www.metrolyrics.com/chingy-alpage-3.html,0.025975,0.01104,0.197944,0.642355,0.017599
http://www.metrolyrics.com/beautiful-little-fool-lyrics-pia-mia.html,0.056712,0.090221,0.570225,0.358163,0.013067
http://www.metrolyrics.com/under-the-boardwalk-lyrics-bette-midler.html,0.043499,0.033415,0.033845,0.89775,0.005672
http://www.metrolyrics.com/hades-lyrics-bathory.html,0.025037,0.344247,0.633811,0.018812,0.27335
http://www.metrolyrics.com/suicide-solution-lyrics-ozzy-osbourne.html,0.091144,0.566641,0.542995,0.011111,0.128386
http://www.metrolyrics.com/fully-alive-lyrics-flyleaf.html,0.005311,0.02001,0.044886,0.932076,0.00302
http://www.metrolyrics.com/my-old-man-lyrics-ian-dury.html,0.105399,0.369387,0.054285,0.559473,0.024175
http://www.metrolyrics.com/budding-trees-lyrics-nahko-and-medicine-for-the-people.html,0.071986,0.076261,0.536465,0.659161,0.632689
http://www.metrolyrics.com/without-a-leg-to-stand-on-lyrics-stevie-nicks.html,0.203778,0.11767,0.271671,0.444917,0.071451
http://www.metrolyrics.com/suicidal-thoughts-lyrics-notorious-big.html,0.296187,0.62922,0.357403,0.00663,0.081425
http://www.metrolyrics.com/from-here-to-eternity-lyrics-michael-peterson.html,0.012078,0.10722,0.325208,0.568829,0.037811
http://www.metrolyrics.com/undone-in-sorrow-lyrics-crooked-still.html,0.00779,0.023216,0.246199,0.698687,0.045177
http://www.metrolyrics.com/fire-rain-lyrics-birdy.html,0.013291,0.081454,0.39525,0.488336,0.114887
http://www.metrolyrics.com/ego-lyrics-bibi-bourelly.html,0.347401,0.656324,0.279879,0.012343,0.051825
http://www.metrolyrics.com/gettin-money-get-money-remix-lyrics-lil-kim.html,0.463423,0.536193,0.543015,0.686583,0.128577
http://www.metrolyrics.com/harry-nilsson-albums-list.html,0.268766,0.102131,0.081685,0.408568,0.042582
http://www.metrolyrics.com/little-drummer-boy-lyrics-pentatonix.html,0.011078,0.231376,0.017411,0.713043,0.004937
http://www.metrolyrics.com/the-face-of-oblivion-lyrics-high-on-fire.html,0.124927,0.312355,0.361193,0.020937,0.557059
http://www.metrolyrics.com/cover-up-lyrics-laporsha-renae.html,0.088868,0.032088,0.110343,0.706348,0.013792
http://www.metrolyrics.com/ml-discussions-cotton-eye-joe-lyrics-rednex.html,0.46077,0.143979,0.604606,0.502348,0.069651
http://www.metrolyrics.com/selfish-lyrics-keith-caputo.html,0.087859,0.350554,0.314547,0.004623,0.610987
http://www.metrolyrics.com/where-were-you-lyrics-alan-jackson.html,0.155367,0.170099,0.54955,0.592043,0.521996
http://www.metrolyrics.com/staceys-mom-lyrics-fountains-of-wayne.html,0.044733,0.457275,0.264715,0.281782,0.116658
http://www.metrolyrics.com/america-lyrics-neil-diamond.html,0.036289,0.132515,0.082602,0.70967,0.097057
http://www.metrolyrics.com/california-lyrics-u2.html,0.036836,0.084015,0.238594,0.640904,0.055141
http://www.metrolyrics.com/heavy-gloom-lyrics-the-story-so-far.html,0.094207,0.486648,0.577278,0.151177,0.536628
http://www.metrolyrics.com/the-men-all-pause-lyrics-klymaxx.html,0.134849,0.462464,0.261449,0.073948,0.434789
http://www.metrolyrics.com/flatt-and-scruggs-lyrics.html,0.163654,0.430913,0.000435,0.498648,0.000143
http://www.metrolyrics.com/im-glad-i-got-to-see-you-once-again-lyrics-hank-snow.html,0.366152,0.028865,0.558608,0.113099,0.117078
http://www.metrolyrics.com/everybody-wants-to-be-an-astronaut-lyrics-royal-republic.html,0.065476,0.217835,0.211745,0.519548,0.017186
http://www.metrolyrics.com/weve-got-some-news-lyrics-veggie-tales.html,0.153573,0.287317,0.083345,0.341958,0.386989
http://www.metrolyrics.com/the-metal-lyrics-tenacious-d.html,0.041857,0.459143,0.430088,0.114183,0.18046
http://www.metrolyrics.com/i-am-a-thoughtful-guy-lyrics-rhett-and-link.html,0.141514,0.129399,0.496782,0.523509,0.153695
http://www.metrolyrics.com/i-love-it-lyrics-young-jeezy.html,0.059365,0.467657,0.553851,0.009551,0.272355
http://www.metrolyrics.com/night-to-remember-lyrics-shalamar.html,0.01361,0.0677,0.022014,0.88458,0.031099
http://www.metrolyrics.com/shotgun-lyrics-sheryl-crow.html,0.122307,0.512551,0.265942,0.484857,0.191929
http://www.metrolyrics.com/suppressed-emotions-lyrics-fleming-john.html,0.023288,0.036781,0.474185,0.390341,0.176109
http://www.metrolyrics.com/moonlight-lyrics-joe-jackson.html,0.118143,0.098523,0.294543,0.507576,0.045315
http://www.metrolyrics.com/rascacielo-lyrics-demi-lovato.html,0.046358,0.060298,0.059879,0.654821,0.036586
http://www.metrolyrics.com/treat-her-right-lyrics-sundance-head.html,2e-06,6.3e-05,0.004749,0.055354,0.002127
http://www.metrolyrics.com/around-the-clock-lyrics-tink.html,0.074101,0.664155,0.414578,0.006154,0.182072
http://www.metrolyrics.com/kicking-lyrics-torche.html,0.133821,0.274179,0.365384,0.084177,0.244243
http://www.metrolyrics.com/hands-lyrics-macy-gray.html,0.001641,0.026067,0.081242,0.199768,0.039862
http://www.metrolyrics.com/for-everybody-lyrics-juicy-j.html,0.072094,0.545689,0.59384,0.090751,0.702843
http://www.metrolyrics.com/all-or-nothing-at-all-lyrics-billie-holiday.html,0.181821,0.035971,0.524939,0.19459,0.287947
http://www.metrolyrics.com/pandoras-aquarium-lyrics-tori-amos.html,0.140181,0.195714,0.492314,0.269619,0.067339
http://www.metrolyrics.com/hot-patootie-bless-my-soul-lyrics-rocky-horror-picture-show.html,0.00343,0.047397,0.019677,0.930049,0.010993
http://www.metrolyrics.com/high-cotton-lyrics-alabama.html,0.126802,0.093455,0.367972,0.595926,0.120636
http://www.metrolyrics.com/2nd-sucks-lyrics-a-day-to-remember.html,0.015195,0.58746,0.256377,0.015019,0.449862
http://www.metrolyrics.com/spend-my-life-with-you-ft-eric-benet-lyrics-tamia.html,0.00235,0.007163,0.414039,0.357213,0.050475
http://www.metrolyrics.com/cotton-candy-popsicles-lyrics-insane-clown-posse.html,0.160653,0.581641,0.160761,0.15794,0.133746
http://www.metrolyrics.com/goodbye-angels-lyrics-red-hot-chili-peppers.html,0.04284,0.331098,0.746869,0.025905,0.132312
http://www.metrolyrics.com/roll-with-it-lyrics-oasis.html,0.055877,0.450661,0.597588,0.022106,0.206499
http://www.metrolyrics.com/jaci-velasquez-lyrics.html,0.014602,0.024212,0.23346,0.613227,0.016006
http://www.metrolyrics.com/get-ready-lyrics-rare-earth.html,0.002464,0.021384,0.069774,0.444009,0.065007
http://www.metrolyrics.com/my-own-hell-lyrics-five-finger-death-punch.html,0.074242,0.676448,0.347039,0.008957,0.244461
http://www.metrolyrics.com/camoflauge-lyrics-shabutie.html,0.112564,0.618327,0.561848,0.607019,0.08994
http://www.metrolyrics.com/rabbit-vs-lickilty-split-8-mile-freestlye-lyrics-eminem.html,0.452809,0.707569,0.110508,0.007597,0.074358
http://www.metrolyrics.com/masquerade-lyrics-jasmine-v.html,0.130032,0.434191,0.040119,0.489671,0.001077
http://www.metrolyrics.com/holy-ghost-lyrics-the-barkays.html,0.025621,0.033032,0.099152,0.589763,0.095055
http://www.metrolyrics.com/lucky-lyrics-glee-cast.html,0.004961,0.044205,0.110243,0.808782,0.054246
http://www.metrolyrics.com/heartache-on-the-dancefloor-jon-pardi-ml-video-zfl.html,0.156162,0.236843,0.033087,0.641707,0.010041
http://www.metrolyrics.com/girl-you-know-lyrics-scarface.html,0.055281,0.535191,0.183644,0.588042,0.114653
http://www.metrolyrics.com/joy-bells-ringing-in-my-soul-lyrics-flatt-and-scruggs.html,0.001859,0.066272,0.112608,0.767255,0.08233
http://www.metrolyrics.com/super-lungs-lyrics-terry-reid.html,0.068663,0.280265,0.167483,0.512439,0.086391
http://www.metrolyrics.com/you-took-the-words-right-out-of-my-mouth-lyrics-meat-loaf.html,0.477106,0.087176,0.12053,0.614848,0.100119
http://www.metrolyrics.com/high-rate-extinction-lyrics-crowbar.html,0.443546,0.090357,0.404044,0.170343,0.11848
http://www.metrolyrics.com/here-we-go-lyrics-eminem.html,0.202455,0.606271,0.15437,0.542515,0.097349
http://www.metrolyrics.com/breathe-into-me-lyrics-red.html,0.062537,0.069518,0.550529,0.082263,0.176404
http://www.metrolyrics.com/top100-electronic.html,0.20359,0.505704,3.5e-05,0.399895,0.0
http://www.metrolyrics.com/book-of-the-month-lyrics-lovage.html,0.069817,0.121254,0.462883,0.391527,0.066799
http://www.metrolyrics.com/free-lyrics-natalia-kills.html,0.133595,0.539336,0.451012,0.016047,0.231101
http://www.metrolyrics.com/friends-lyrics-michael-w-smith.html,0.024701,0.030252,0.157051,0.786787,0.016935
http://www.metrolyrics.com/the-touch-lyrics-kolaj.html,0.115036,0.125919,0.064385,0.68838,0.076024
http://www.metrolyrics.com/the-way-i-am-lyrics-alan-jackson.html,0.011796,0.204474,0.609689,0.131589,0.285576
http://www.metrolyrics.com/hymn-lyrics-brooke-fraser.html,0.112138,0.112008,0.415809,0.168245,0.324355
http://www.metrolyrics.com/deep-space-lyrics-rickie-lee-jones.html,0.060679,0.162361,0.274253,0.520279,0.084272
http://www.metrolyrics.com/feelings-freestyle-lyrics-brianna-perry.html,0.128195,0.604881,0.514323,0.008579,0.079251
http://www.metrolyrics.com/retaliation-lyrics-bg.html,0.20774,0.657594,0.260277,0.053183,0.188054
http://www.metrolyrics.com/lies-greed-misery-lyrics-linkin-park.html,0.135268,0.559066,0.503956,0.007213,0.157329
http://www.metrolyrics.com/cherry-lyrics-smashing-pumpkins.html,0.019944,0.128486,0.587809,0.137817,0.464803
http://www.metrolyrics.com/i-cant-even-lie-lyrics-dj-khaled.html,0.109102,0.387244,0.508474,0.006709,0.37741
http://www.metrolyrics.com/low-lyrics-adelitas-way.html,0.561833,0.248511,0.566712,0.045672,0.120068
http://www.metrolyrics.com/wet-dreams-lyrics-pretty-ricky.html,0.162023,0.12298,0.224518,0.080557,0.665692
http://www.metrolyrics.com/falling-free-lyrics-madonna.html,0.121982,0.337982,0.313676,0.253958,0.219167
http://www.metrolyrics.com/loves-got-me-high-lyrics-scales.html,0.057026,0.138557,0.038531,0.754026,0.048957
http://www.metrolyrics.com/faraway-lyrics-gala.html,0.088524,0.111696,0.600415,0.157498,0.143473
http://www.metrolyrics.com/digital-lyrics-slightly-stoopid.html,0.073656,0.404984,0.076962,0.514944,0.033714
http://www.metrolyrics.com/song-for-a-friend-lyrics-jason-mraz.html,0.007584,0.101285,0.204388,0.692789,0.026508
http://www.metrolyrics.com/i-wanna-get-next-to-you-lyrics-rose-royce.html,0.001526,0.066551,0.278942,0.59794,0.115269
http://www.metrolyrics.com/owen-lyrics.html,0.185447,0.050997,0.13303,0.67355,0.012337
http://www.metrolyrics.com/war-lyrics.html,0.028215,0.054068,0.123237,0.594527,0.020786
http://www.metrolyrics.com/you-copying-me-lyrics-t-pain.html,0.007711,0.062418,0.244439,0.072986,0.142788
http://www.metrolyrics.com/lilly-of-the-valley-lyrics-george-jones.html,0.030591,0.120293,0.579361,0.644741,0.687768
http://www.metrolyrics.com/who-at-the-door-is-standing-lyrics-dwight-yoakam.html,0.100953,0.254492,0.267176,0.197411,0.28163
http://www.metrolyrics.com/ive-been-waiting-for-a-girl-like-you-lyrics-foreigner.html,0.008063,0.084484,0.157024,0.746613,0.031927
http://www.metrolyrics.com/rise-lyrics-kidz-bop-kids.html,0.138412,0.452938,0.1031,0.144361,0.489936
http://www.metrolyrics.com/chella-ride-lyrics-dog-blood.html,0.030721,0.229127,0.120919,0.277951,0.015002
http://www.metrolyrics.com/come-on-come-on-come-on-lyrics-cheap-trick.html,0.051268,0.064935,0.077436,0.688997,0.034183
http://www.metrolyrics.com/hiphopera-lyrics-bounty-killer.html,0.136697,0.297049,0.611932,0.141791,0.210621
http://www.metrolyrics.com/hollyn-featuring-tru-lyrics.html,0.088868,0.032088,0.110343,0.706348,0.013792
http://www.metrolyrics.com/por-amarte-lyrics-enrique-iglesias.html,0.036968,0.071672,0.063749,0.673279,0.032222
http://www.metrolyrics.com/come-sunday-lyrics-duke-ellington.html,0.003255,0.0113,0.207278,0.768134,0.017278
http://www.metrolyrics.com/the-red-dove-lyrics-the-moon-and-her-mother.html,0.091582,0.056755,0.47154,0.343558,0.22927
http://www.metrolyrics.com/kiss-me-deadly-lyrics-generation-x.html,0.108982,0.323692,0.113506,0.534022,0.028235
http://www.metrolyrics.com/cant-complain-lyrics-bacon-brothers.html,0.143076,0.296165,0.665817,0.094389,0.072374
http://www.metrolyrics.com/take-me-home-lyrics-bryce-vine.html,0.191246,0.036279,0.281295,0.493367,0.095179
http://www.metrolyrics.com/complete-lyrics-mila-j.html,5.5e-05,0.003118,0.024449,0.531149,0.000965
http://www.metrolyrics.com/me-and-you-lyrics-cassie.html,0.000444,0.029611,0.090144,0.058398,0.056626
http://www.metrolyrics.com/missin-you-lyrics-brand-new-sin.html,0.310528,0.207657,0.545843,0.148768,0.029675
http://www.metrolyrics.com/timing-lyrics-gentle-giant.html,0.051181,0.066735,0.484036,0.600264,0.076536
http://www.metrolyrics.com/let-me-ease-ya-mind-lyrics-lil-boosie.html,0.005288,0.013349,0.250409,0.656692,0.093074
http://www.metrolyrics.com/news-gallery-the-25-best-breakup-songs-of-all-times-page-21.html,0.003786,0.009049,0.221266,0.763628,0.004554
http://www.metrolyrics.com/sheenas-in-a-goth-gang-lyrics-cramps.html,0.75043,0.089793,0.223666,0.066042,0.145511
http://www.metrolyrics.com/ml-discussions-lido-shuffle-lyrics-boz-scaggs.html,0.187625,0.157338,0.223214,0.457516,0.158052
http://www.metrolyrics.com/ballad-of-dusty-lyrics-rehab.html,0.083049,0.207703,0.585923,0.006377,0.474913
http://www.metrolyrics.com/candy-cane-lyrics-ibu.html,0.160988,0.142211,0.585215,0.573622,0.133958
http://www.metrolyrics.com/god-is-here-lyrics-darlene-zschech.html,0.094477,0.111521,0.076102,0.732502,0.033318
